Element,ProjectId,FileId,Count,Alias,Kind,Line,PackageName,Supported,Automated,Status,Statement,SessionId,SnowConvertCoreVersion,SnowparkVersion,CellId,ExecutionId,ParametersInfo,Technology
pyspark.sql.column.Column.cast,notebook,Sample_1. Pipeline Periodically - Usual Environment with Entropy.ipynb,1,,Function,10,notebook.Sample_1. Pipeline Periodically - Usual Environment with Entropy,True,True,Direct,F.col('longitude').cast('double'),0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,10,a1cbc006-17c0-4db1-a282-bccf0e51f12f,"[{""ParamName"":""str"",""ParamType"":""str"",""IsRegex"":""False""}]",Python
pyspark.sql.functions,notebook,Sample_1. Pipeline Periodically - Usual Environment with Entropy.ipynb,1,,Module,10,notebook.Sample_1. Pipeline Periodically - Usual Environment with Entropy,True,True,Direct,F.col('latitude').cast('double'),0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,10,a1cbc006-17c0-4db1-a282-bccf0e51f12f,,Python
pyspark.sql.functions,notebook,Sample_1. Pipeline Periodically - Usual Environment with Entropy.ipynb,1,,Module,10,notebook.Sample_1. Pipeline Periodically - Usual Environment with Entropy,True,True,Direct,F.col('longitude').cast('double'),0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,10,a1cbc006-17c0-4db1-a282-bccf0e51f12f,,Python
pyspark.sql.functions,notebook,Sample_1. Pipeline Periodically - Usual Environment with Entropy.ipynb,1,,Module,10,notebook.Sample_1. Pipeline Periodically - Usual Environment with Entropy,True,True,Direct,f.lit(10),0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,10,a1cbc006-17c0-4db1-a282-bccf0e51f12f,,Python
pyspark.sql.functions.col,notebook,Sample_1. Pipeline Periodically - Usual Environment with Entropy.ipynb,1,,Function,10,notebook.Sample_1. Pipeline Periodically - Usual Environment with Entropy,True,True,Direct,F.col('latitude').cast('double'),0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,10,a1cbc006-17c0-4db1-a282-bccf0e51f12f,"[{""ParamName"":""str"",""ParamType"":""str"",""IsRegex"":""False""}]",Python
pyspark.sql.functions.col,notebook,Sample_1. Pipeline Periodically - Usual Environment with Entropy.ipynb,1,,Function,10,notebook.Sample_1. Pipeline Periodically - Usual Environment with Entropy,True,True,Direct,F.col('longitude').cast('double'),0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,10,a1cbc006-17c0-4db1-a282-bccf0e51f12f,"[{""ParamName"":""str"",""ParamType"":""str"",""IsRegex"":""False""}]",Python
pyspark.sql.functions.lit,notebook,Sample_1. Pipeline Periodically - Usual Environment with Entropy.ipynb,1,,Function,10,notebook.Sample_1. Pipeline Periodically - Usual Environment with Entropy,True,True,Direct,f.lit(10),0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,10,a1cbc006-17c0-4db1-a282-bccf0e51f12f,"[{""ParamName"":""int"",""ParamType"":""int""}]",Python
pyspark.sql.functions,notebook,Sample_1. Pipeline Periodically - Usual Environment with Entropy.ipynb,1,,Module,15,notebook.Sample_1. Pipeline Periodically - Usual Environment with Entropy,True,True,Direct,f.lit(8),0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,10,a1cbc006-17c0-4db1-a282-bccf0e51f12f,,Python
pyspark.sql.functions.lit,notebook,Sample_1. Pipeline Periodically - Usual Environment with Entropy.ipynb,1,,Function,15,notebook.Sample_1. Pipeline Periodically - Usual Environment with Entropy,True,True,Direct,f.lit(8),0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,10,a1cbc006-17c0-4db1-a282-bccf0e51f12f,"[{""ParamName"":""int"",""ParamType"":""int""}]",Python
pyspark.sql.functions,notebook,Sample_1. Pipeline Periodically - Usual Environment with Entropy.ipynb,1,,Module,21,notebook.Sample_1. Pipeline Periodically - Usual Environment with Entropy,True,True,Direct,f.radians(lat2 - lat1),0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,10,a1cbc006-17c0-4db1-a282-bccf0e51f12f,,Python
pyspark.sql.functions.radians,notebook,Sample_1. Pipeline Periodically - Usual Environment with Entropy.ipynb,1,,Function,21,notebook.Sample_1. Pipeline Periodically - Usual Environment with Entropy,True,True,Direct,f.radians(lat2 - lat1),0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,10,a1cbc006-17c0-4db1-a282-bccf0e51f12f,"[{""ParamName"":""pyspark.sql.column.Column"",""ParamType"":""Column""}]",Python
pyspark.sql.functions,notebook,Sample_1. Pipeline Periodically - Usual Environment with Entropy.ipynb,1,,Module,22,notebook.Sample_1. Pipeline Periodically - Usual Environment with Entropy,True,True,Direct,f.radians(lon2 - lon1),0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,10,a1cbc006-17c0-4db1-a282-bccf0e51f12f,,Python
pyspark.sql.functions.radians,notebook,Sample_1. Pipeline Periodically - Usual Environment with Entropy.ipynb,1,,Function,22,notebook.Sample_1. Pipeline Periodically - Usual Environment with Entropy,True,True,Direct,f.radians(lon2 - lon1),0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,10,a1cbc006-17c0-4db1-a282-bccf0e51f12f,"[{""ParamName"":""pyspark.sql.column.Column"",""ParamType"":""Column""}]",Python
pyspark.sql.functions,notebook,Sample_1. Pipeline Periodically - Usual Environment with Entropy.ipynb,1,,Module,23,notebook.Sample_1. Pipeline Periodically - Usual Environment with Entropy,True,True,Direct,"f.pow(f.sin(dlat / 2), 2)",0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,10,a1cbc006-17c0-4db1-a282-bccf0e51f12f,,Python
pyspark.sql.functions,notebook,Sample_1. Pipeline Periodically - Usual Environment with Entropy.ipynb,1,,Module,23,notebook.Sample_1. Pipeline Periodically - Usual Environment with Entropy,True,True,Direct,f.sin(dlat / 2),0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,10,a1cbc006-17c0-4db1-a282-bccf0e51f12f,,Python
pyspark.sql.functions.pow,notebook,Sample_1. Pipeline Periodically - Usual Environment with Entropy.ipynb,1,,Function,23,notebook.Sample_1. Pipeline Periodically - Usual Environment with Entropy,True,True,Direct,"f.pow(f.sin(dlat / 2), 2)",0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,10,a1cbc006-17c0-4db1-a282-bccf0e51f12f,"[{""ParamName"":""pyspark.sql.column.Column"",""ParamType"":""Column""},{""ParamName"":""int"",""ParamType"":""int""}]",Python
pyspark.sql.functions.sin,notebook,Sample_1. Pipeline Periodically - Usual Environment with Entropy.ipynb,1,,Function,23,notebook.Sample_1. Pipeline Periodically - Usual Environment with Entropy,True,True,Direct,f.sin(dlat / 2),0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,10,a1cbc006-17c0-4db1-a282-bccf0e51f12f,"[{""ParamName"":""any"",""ParamType"":""any""}]",Python
pyspark.sql.functions,notebook,Sample_1. Pipeline Periodically - Usual Environment with Entropy.ipynb,1,,Module,24,notebook.Sample_1. Pipeline Periodically - Usual Environment with Entropy,True,True,Direct,f.cos(f.radians(lat1)),0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,10,a1cbc006-17c0-4db1-a282-bccf0e51f12f,,Python
pyspark.sql.functions,notebook,Sample_1. Pipeline Periodically - Usual Environment with Entropy.ipynb,1,,Module,24,notebook.Sample_1. Pipeline Periodically - Usual Environment with Entropy,True,True,Direct,f.cos(f.radians(lat2)),0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,10,a1cbc006-17c0-4db1-a282-bccf0e51f12f,,Python
pyspark.sql.functions,notebook,Sample_1. Pipeline Periodically - Usual Environment with Entropy.ipynb,1,,Module,24,notebook.Sample_1. Pipeline Periodically - Usual Environment with Entropy,True,True,Direct,"f.pow(f.sin(dlon / 2), 2)",0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,10,a1cbc006-17c0-4db1-a282-bccf0e51f12f,,Python
pyspark.sql.functions,notebook,Sample_1. Pipeline Periodically - Usual Environment with Entropy.ipynb,1,,Module,24,notebook.Sample_1. Pipeline Periodically - Usual Environment with Entropy,True,True,Direct,f.radians(lat1),0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,10,a1cbc006-17c0-4db1-a282-bccf0e51f12f,,Python
pyspark.sql.functions,notebook,Sample_1. Pipeline Periodically - Usual Environment with Entropy.ipynb,1,,Module,24,notebook.Sample_1. Pipeline Periodically - Usual Environment with Entropy,True,True,Direct,f.radians(lat2),0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,10,a1cbc006-17c0-4db1-a282-bccf0e51f12f,,Python
pyspark.sql.functions,notebook,Sample_1. Pipeline Periodically - Usual Environment with Entropy.ipynb,1,,Module,24,notebook.Sample_1. Pipeline Periodically - Usual Environment with Entropy,True,True,Direct,f.sin(dlon / 2),0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,10,a1cbc006-17c0-4db1-a282-bccf0e51f12f,,Python
pyspark.sql.functions.cos,notebook,Sample_1. Pipeline Periodically - Usual Environment with Entropy.ipynb,1,,Function,24,notebook.Sample_1. Pipeline Periodically - Usual Environment with Entropy,True,True,Direct,f.cos(f.radians(lat1)),0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,10,a1cbc006-17c0-4db1-a282-bccf0e51f12f,"[{""ParamName"":""pyspark.sql.column.Column"",""ParamType"":""Column""}]",Python
pyspark.sql.functions.cos,notebook,Sample_1. Pipeline Periodically - Usual Environment with Entropy.ipynb,1,,Function,24,notebook.Sample_1. Pipeline Periodically - Usual Environment with Entropy,True,True,Direct,f.cos(f.radians(lat2)),0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,10,a1cbc006-17c0-4db1-a282-bccf0e51f12f,"[{""ParamName"":""pyspark.sql.column.Column"",""ParamType"":""Column""}]",Python
pyspark.sql.functions.pow,notebook,Sample_1. Pipeline Periodically - Usual Environment with Entropy.ipynb,1,,Function,24,notebook.Sample_1. Pipeline Periodically - Usual Environment with Entropy,True,True,Direct,"f.pow(f.sin(dlon / 2), 2)",0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,10,a1cbc006-17c0-4db1-a282-bccf0e51f12f,"[{""ParamName"":""pyspark.sql.column.Column"",""ParamType"":""Column""},{""ParamName"":""int"",""ParamType"":""int""}]",Python
pyspark.sql.functions.radians,notebook,Sample_1. Pipeline Periodically - Usual Environment with Entropy.ipynb,1,,Function,24,notebook.Sample_1. Pipeline Periodically - Usual Environment with Entropy,True,True,Direct,f.radians(lat1),0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,10,a1cbc006-17c0-4db1-a282-bccf0e51f12f,"[{""ParamName"":""pyspark.sql.column.Column"",""ParamType"":""Column""}]",Python
pyspark.sql.functions.radians,notebook,Sample_1. Pipeline Periodically - Usual Environment with Entropy.ipynb,1,,Function,24,notebook.Sample_1. Pipeline Periodically - Usual Environment with Entropy,True,True,Direct,f.radians(lat2),0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,10,a1cbc006-17c0-4db1-a282-bccf0e51f12f,"[{""ParamName"":""pyspark.sql.column.Column"",""ParamType"":""Column""}]",Python
pyspark.sql.functions.sin,notebook,Sample_1. Pipeline Periodically - Usual Environment with Entropy.ipynb,1,,Function,24,notebook.Sample_1. Pipeline Periodically - Usual Environment with Entropy,True,True,Direct,f.sin(dlon / 2),0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,10,a1cbc006-17c0-4db1-a282-bccf0e51f12f,"[{""ParamName"":""any"",""ParamType"":""any""}]",Python
pyspark.sql.functions,notebook,Sample_1. Pipeline Periodically - Usual Environment with Entropy.ipynb,1,,Module,25,notebook.Sample_1. Pipeline Periodically - Usual Environment with Entropy,True,True,Direct,"f.atan2(f.sqrt(a), f.sqrt(1 - a))",0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,10,a1cbc006-17c0-4db1-a282-bccf0e51f12f,,Python
pyspark.sql.functions,notebook,Sample_1. Pipeline Periodically - Usual Environment with Entropy.ipynb,1,,Module,25,notebook.Sample_1. Pipeline Periodically - Usual Environment with Entropy,True,True,Direct,f.sqrt(1 - a),0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,10,a1cbc006-17c0-4db1-a282-bccf0e51f12f,,Python
pyspark.sql.functions,notebook,Sample_1. Pipeline Periodically - Usual Environment with Entropy.ipynb,1,,Module,25,notebook.Sample_1. Pipeline Periodically - Usual Environment with Entropy,True,True,Direct,f.sqrt(a),0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,10,a1cbc006-17c0-4db1-a282-bccf0e51f12f,,Python
pyspark.sql.functions.atan2,notebook,Sample_1. Pipeline Periodically - Usual Environment with Entropy.ipynb,1,,Function,25,notebook.Sample_1. Pipeline Periodically - Usual Environment with Entropy,True,True,Direct,"f.atan2(f.sqrt(a), f.sqrt(1 - a))",0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,10,a1cbc006-17c0-4db1-a282-bccf0e51f12f,"[{""ParamName"":""pyspark.sql.column.Column"",""ParamType"":""Column""},{""ParamName"":""pyspark.sql.column.Column"",""ParamType"":""Column""}]",Python
pyspark.sql.functions.sqrt,notebook,Sample_1. Pipeline Periodically - Usual Environment with Entropy.ipynb,1,,Function,25,notebook.Sample_1. Pipeline Periodically - Usual Environment with Entropy,True,True,Direct,f.sqrt(1 - a),0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,10,a1cbc006-17c0-4db1-a282-bccf0e51f12f,"[{""ParamName"":""int"",""ParamType"":""int""}]",Python
pyspark.sql.functions.sqrt,notebook,Sample_1. Pipeline Periodically - Usual Environment with Entropy.ipynb,1,,Function,25,notebook.Sample_1. Pipeline Periodically - Usual Environment with Entropy,True,True,Direct,f.sqrt(a),0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,10,a1cbc006-17c0-4db1-a282-bccf0e51f12f,"[{""ParamName"":""any"",""ParamType"":""any""}]",Python
pyspark.sql.functions,notebook,Sample_1. Pipeline Periodically - Usual Environment with Entropy.ipynb,1,,Module,26,notebook.Sample_1. Pipeline Periodically - Usual Environment with Entropy,True,True,Direct,"f.round(R * c, 2)",0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,10,a1cbc006-17c0-4db1-a282-bccf0e51f12f,,Python
pyspark.sql.functions.round,notebook,Sample_1. Pipeline Periodically - Usual Environment with Entropy.ipynb,1,,Function,26,notebook.Sample_1. Pipeline Periodically - Usual Environment with Entropy,True,True,Direct,"f.round(R * c, 2)",0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,10,a1cbc006-17c0-4db1-a282-bccf0e51f12f,"[{""ParamName"":""float"",""ParamType"":""float""},{""ParamName"":""int"",""ParamType"":""int""}]",Python
pyspark.sql.window.Window,notebook,Sample_1. Pipeline Periodically - Usual Environment with Entropy.ipynb,1,,Class,29,notebook.Sample_1. Pipeline Periodically - Usual Environment with Entropy,True,True,Direct,Window.partitionBy('msisdn').orderBy(['datetime']),0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,10,a1cbc006-17c0-4db1-a282-bccf0e51f12f,,Python
pyspark.sql.window.Window.partitionBy,notebook,Sample_1. Pipeline Periodically - Usual Environment with Entropy.ipynb,1,,Function,29,notebook.Sample_1. Pipeline Periodically - Usual Environment with Entropy,True,True,Direct,Window.partitionBy('msisdn').orderBy(['datetime']),0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,10,a1cbc006-17c0-4db1-a282-bccf0e51f12f,"[{""ParamName"":""str"",""ParamType"":""str"",""IsRegex"":""False""}]",Python
pyspark.sql.window.WindowSpec.orderBy,notebook,Sample_1. Pipeline Periodically - Usual Environment with Entropy.ipynb,1,,Function,29,notebook.Sample_1. Pipeline Periodically - Usual Environment with Entropy,True,True,Direct,Window.partitionBy('msisdn').orderBy(['datetime']),0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,10,a1cbc006-17c0-4db1-a282-bccf0e51f12f,"[{""ParamName"":""list[str]"",""ParamType"":""list""}]",Python
pyspark.sql.column.Column.cast,notebook,Sample_1. Pipeline Periodically - Usual Environment with Entropy.ipynb,1,,Function,39,notebook.Sample_1. Pipeline Periodically - Usual Environment with Entropy,True,True,Direct,f.col('latitude').cast('double'),0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,10,a1cbc006-17c0-4db1-a282-bccf0e51f12f,"[{""ParamName"":""str"",""ParamType"":""str"",""IsRegex"":""False""}]",Python
pyspark.sql.functions,notebook,Sample_1. Pipeline Periodically - Usual Environment with Entropy.ipynb,1,,Module,39,notebook.Sample_1. Pipeline Periodically - Usual Environment with Entropy,True,True,Direct,f.col('latitude').cast('double'),0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,10,a1cbc006-17c0-4db1-a282-bccf0e51f12f,,Python
pyspark.sql.functions,notebook,Sample_1. Pipeline Periodically - Usual Environment with Entropy.ipynb,1,,Module,39,notebook.Sample_1. Pipeline Periodically - Usual Environment with Entropy,True,True,Direct,"f.round(f.col('latitude').cast('double'), 5)",0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,10,a1cbc006-17c0-4db1-a282-bccf0e51f12f,,Python
pyspark.sql.functions.col,notebook,Sample_1. Pipeline Periodically - Usual Environment with Entropy.ipynb,1,,Function,39,notebook.Sample_1. Pipeline Periodically - Usual Environment with Entropy,True,True,Direct,f.col('latitude').cast('double'),0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,10,a1cbc006-17c0-4db1-a282-bccf0e51f12f,"[{""ParamName"":""str"",""ParamType"":""str"",""IsRegex"":""False""}]",Python
pyspark.sql.functions.round,notebook,Sample_1. Pipeline Periodically - Usual Environment with Entropy.ipynb,1,,Function,39,notebook.Sample_1. Pipeline Periodically - Usual Environment with Entropy,True,True,Direct,"f.round(f.col('latitude').cast('double'), 5)",0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,10,a1cbc006-17c0-4db1-a282-bccf0e51f12f,"[{""ParamName"":""pyspark.sql.column.Column"",""ParamType"":""Column""},{""ParamName"":""int"",""ParamType"":""int""}]",Python
pyspark.sql.column.Column.cast,notebook,Sample_1. Pipeline Periodically - Usual Environment with Entropy.ipynb,1,,Function,40,notebook.Sample_1. Pipeline Periodically - Usual Environment with Entropy,True,True,Direct,f.col('longitude').cast('double'),0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,10,a1cbc006-17c0-4db1-a282-bccf0e51f12f,"[{""ParamName"":""str"",""ParamType"":""str"",""IsRegex"":""False""}]",Python
pyspark.sql.functions,notebook,Sample_1. Pipeline Periodically - Usual Environment with Entropy.ipynb,1,,Module,40,notebook.Sample_1. Pipeline Periodically - Usual Environment with Entropy,True,True,Direct,f.col('longitude').cast('double'),0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,10,a1cbc006-17c0-4db1-a282-bccf0e51f12f,,Python
pyspark.sql.functions,notebook,Sample_1. Pipeline Periodically - Usual Environment with Entropy.ipynb,1,,Module,40,notebook.Sample_1. Pipeline Periodically - Usual Environment with Entropy,True,True,Direct,"f.round(f.col('longitude').cast('double'), 5)",0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,10,a1cbc006-17c0-4db1-a282-bccf0e51f12f,,Python
pyspark.sql.functions.col,notebook,Sample_1. Pipeline Periodically - Usual Environment with Entropy.ipynb,1,,Function,40,notebook.Sample_1. Pipeline Periodically - Usual Environment with Entropy,True,True,Direct,f.col('longitude').cast('double'),0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,10,a1cbc006-17c0-4db1-a282-bccf0e51f12f,"[{""ParamName"":""str"",""ParamType"":""str"",""IsRegex"":""False""}]",Python
pyspark.sql.functions.round,notebook,Sample_1. Pipeline Periodically - Usual Environment with Entropy.ipynb,1,,Function,40,notebook.Sample_1. Pipeline Periodically - Usual Environment with Entropy,True,True,Direct,"f.round(f.col('longitude').cast('double'), 5)",0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,10,a1cbc006-17c0-4db1-a282-bccf0e51f12f,"[{""ParamName"":""pyspark.sql.column.Column"",""ParamType"":""Column""},{""ParamName"":""int"",""ParamType"":""int""}]",Python
pyspark.sql.functions,notebook,Sample_1. Pipeline Periodically - Usual Environment with Entropy.ipynb,1,,Module,42,notebook.Sample_1. Pipeline Periodically - Usual Environment with Entropy,True,True,Direct,"f.date_format(col('datetime'), 'E')",0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,10,a1cbc006-17c0-4db1-a282-bccf0e51f12f,,Python
pyspark.sql.functions.col,notebook,Sample_1. Pipeline Periodically - Usual Environment with Entropy.ipynb,1,,Function,42,notebook.Sample_1. Pipeline Periodically - Usual Environment with Entropy,True,True,Direct,col('datetime'),0f552bec-ad97-4d62-8e6b-5f58f82cb32c,8.00.019,1.27.000,10,a1cbc006-17c0-4db1-a282-bccf0e51f12f,"[{""ParamName"":""str"",""ParamType"":""str"",""IsRegex"":""False""}]",Python
