h3_10,msisdn_encrypted,operator,country,service,datetime,longitude,latitude,idkab,nmkab,event_year,event_month,month,idprov
8a8c1079232ffff,e09a14d8f6f630550fbf26bd23738416a0818b6935b071a57bb66305ef03a2e1,"T-Mobile USA, Inc",United States of America,DATA,2021-09-01 09:25:49,106.90151,-6.16632,3175,JAKARTA UTARA,2021,9,2021-09-01,31
8a8c107a8d77fff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Pte Ltd,Singapore,DATA,2021-09-01 09:27:32,106.84086,-6.28522,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c107a8d77fff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Mobile Pte Ltd,Singapore,DATA,2021-09-01 09:27:32,106.84086,-6.28522,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c107a8d77fff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Mobile Pte Ltd,Singapore,DATA,2021-09-01 09:28:36,106.84086,-6.28522,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c107a8d77fff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Pte Ltd,Singapore,DATA,2021-09-01 09:28:36,106.84086,-6.28522,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c10792607fff,cfb5232fc2842d143148c1147fbdd68f08d352e1e374d4b20f880add9e60ba42,Vodafone Hutchison Australia,Australia,DATA,2021-09-01 09:29:12,106.90512,-6.15621,3175,JAKARTA UTARA,2021,9,2021-09-01,31
8a8c107ac667fff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Mobile Pte Ltd,Singapore,DATA,2021-09-01 09:30:12,106.84195,-6.29135,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c107ac667fff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Pte Ltd,Singapore,DATA,2021-09-01 09:30:12,106.84195,-6.29135,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c107a8d77fff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Pte Ltd,Singapore,DATA,2021-09-01 09:36:14,106.84086,-6.28522,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c107a8d77fff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Mobile Pte Ltd,Singapore,DATA,2021-09-01 09:36:14,106.84086,-6.28522,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c107ac667fff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Mobile Pte Ltd,Singapore,DATA,2021-09-01 09:38:24,106.84195,-6.29135,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c107ac667fff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Pte Ltd,Singapore,DATA,2021-09-01 09:38:24,106.84195,-6.29135,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c10792607fff,cfb5232fc2842d143148c1147fbdd68f08d352e1e374d4b20f880add9e60ba42,Vodafone Hutchison Australia,Australia,DATA,2021-09-01 09:41:18,106.90512,-6.15621,3175,JAKARTA UTARA,2021,9,2021-09-01,31
8a8c107a8d77fff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Pte Ltd,Singapore,DATA,2021-09-01 09:45:16,106.84086,-6.28522,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c107a8d77fff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Mobile Pte Ltd,Singapore,DATA,2021-09-01 09:45:16,106.84086,-6.28522,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c1079232ffff,e09a14d8f6f630550fbf26bd23738416a0818b6935b071a57bb66305ef03a2e1,"T-Mobile USA, Inc",United States of America,DATA,2021-09-01 09:51:18,106.90151,-6.16632,3175,JAKARTA UTARA,2021,9,2021-09-01,31
8a8c107a8d77fff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Mobile Pte Ltd,Singapore,DATA,2021-09-01 09:56:05,106.84086,-6.28522,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c107a8d77fff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Pte Ltd,Singapore,DATA,2021-09-01 09:56:05,106.84086,-6.28522,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c106b0b57fff,e99ad9b054aeb285dbc8d922e4ea774fafca970268ba611624c26ef266c15688,Vodafone (Libertel BV),Netherlands,DATA,2021-09-01 10:00:03,106.81433,-6.13861,3174,JAKARTA BARAT,2021,9,2021-09-01,31
8a8c107a8d77fff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Mobile Pte Ltd,Singapore,DATA,2021-09-01 10:04:45,106.84086,-6.28522,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c107a8d77fff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Pte Ltd,Singapore,DATA,2021-09-01 10:04:45,106.84086,-6.28522,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c107ac667fff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Mobile Pte Ltd,Singapore,DATA,2021-09-01 10:07:50,106.84195,-6.29135,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c107ac667fff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Pte Ltd,Singapore,DATA,2021-09-01 10:07:50,106.84195,-6.29135,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c107ac667fff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Pte Ltd,Singapore,DATA,2021-09-01 10:08:06,106.84195,-6.29135,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c107ac667fff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Mobile Pte Ltd,Singapore,DATA,2021-09-01 10:08:06,106.84195,-6.29135,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c107a8d77fff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Pte Ltd,Singapore,DATA,2021-09-01 10:12:11,106.84086,-6.28522,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c107a8d77fff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Mobile Pte Ltd,Singapore,DATA,2021-09-01 10:12:11,106.84086,-6.28522,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c107a8d77fff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Pte Ltd,Singapore,DATA,2021-09-01 10:18:37,106.84086,-6.28522,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c107a8d77fff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Mobile Pte Ltd,Singapore,DATA,2021-09-01 10:18:37,106.84086,-6.28522,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c107a8d77fff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Pte Ltd,Singapore,DATA,2021-09-01 10:19:21,106.84086,-6.28522,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c107a8d77fff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Mobile Pte Ltd,Singapore,DATA,2021-09-01 10:19:21,106.84086,-6.28522,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c107a8d77fff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Mobile Pte Ltd,Singapore,DATA,2021-09-01 10:21:34,106.84086,-6.28522,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c107a8d77fff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Pte Ltd,Singapore,DATA,2021-09-01 10:21:34,106.84086,-6.28522,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c107a8d77fff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Mobile Pte Ltd,Singapore,DATA,2021-09-01 10:24:21,106.84086,-6.28522,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c107a8d77fff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Pte Ltd,Singapore,DATA,2021-09-01 10:24:21,106.84086,-6.28522,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c10792607fff,cfb5232fc2842d143148c1147fbdd68f08d352e1e374d4b20f880add9e60ba42,Vodafone Hutchison Australia,Australia,DATA,2021-09-01 10:26:01,106.90512,-6.15621,3175,JAKARTA UTARA,2021,9,2021-09-01,31
8a8c10792607fff,cfb5232fc2842d143148c1147fbdd68f08d352e1e374d4b20f880add9e60ba42,Vodafone Hutchison Australia,Australia,DATA,2021-09-01 10:28:42,106.90512,-6.15621,3175,JAKARTA UTARA,2021,9,2021-09-01,31
8a8c107a8d77fff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Pte Ltd,Singapore,DATA,2021-09-01 10:31:50,106.84086,-6.28522,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c107a8d77fff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Mobile Pte Ltd,Singapore,DATA,2021-09-01 10:31:50,106.84086,-6.28522,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c107a8d77fff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Mobile Pte Ltd,Singapore,DATA,2021-09-01 10:33:42,106.84086,-6.28522,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c107a8d77fff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Pte Ltd,Singapore,DATA,2021-09-01 10:33:42,106.84086,-6.28522,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c107a8d77fff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Pte Ltd,Singapore,DATA,2021-09-01 10:35:37,106.84086,-6.28522,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c107a8d77fff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Mobile Pte Ltd,Singapore,DATA,2021-09-01 10:35:37,106.84086,-6.28522,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c106f6b8ffff,e99ad9b054aeb285dbc8d922e4ea774fafca970268ba611624c26ef266c15688,Vodafone (Libertel BV),Netherlands,DATA,2021-09-01 10:46:33,106.684608,-6.172383,3671,TANGERANG,2021,9,2021-09-01,36
8a8c10792607fff,cfb5232fc2842d143148c1147fbdd68f08d352e1e374d4b20f880add9e60ba42,Vodafone Hutchison Australia,Australia,DATA,2021-09-01 10:48:25,106.90512,-6.15621,3175,JAKARTA UTARA,2021,9,2021-09-01,31
8a8c107a8d77fff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Mobile Pte Ltd,Singapore,DATA,2021-09-01 10:49:22,106.84086,-6.28522,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c107a8d77fff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Pte Ltd,Singapore,DATA,2021-09-01 10:49:22,106.84086,-6.28522,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c107a8d77fff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Mobile Pte Ltd,Singapore,DATA,2021-09-01 10:52:02,106.84086,-6.28522,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c107a8d77fff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Pte Ltd,Singapore,DATA,2021-09-01 10:52:02,106.84086,-6.28522,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c10792607fff,cfb5232fc2842d143148c1147fbdd68f08d352e1e374d4b20f880add9e60ba42,Vodafone Hutchison Australia,Australia,DATA,2021-09-01 10:52:24,106.90512,-6.15621,3175,JAKARTA UTARA,2021,9,2021-09-01,31
8a8c107a8d77fff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Pte Ltd,Singapore,DATA,2021-09-01 10:52:44,106.84086,-6.28522,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c107a8d77fff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Mobile Pte Ltd,Singapore,DATA,2021-09-01 10:52:44,106.84086,-6.28522,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c107aeb4ffff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Pte Ltd,Singapore,DATA,2021-09-01 10:57:50,106.84686,-6.28596,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c107aeb4ffff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Mobile Pte Ltd,Singapore,DATA,2021-09-01 10:57:50,106.84686,-6.28596,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c1079aa4ffff,e99ad9b054aeb285dbc8d922e4ea774fafca970268ba611624c26ef266c15688,Vodafone (Libertel BV),Netherlands,DATA,2021-09-01 11:00:03,106.84065,-6.16802,3173,JAKARTA PUSAT,2021,9,2021-09-01,31
8a8c10792607fff,cfb5232fc2842d143148c1147fbdd68f08d352e1e374d4b20f880add9e60ba42,Vodafone Hutchison Australia,Australia,DATA,2021-09-01 11:07:25,106.90512,-6.15621,3175,JAKARTA UTARA,2021,9,2021-09-01,31
8a8c10792607fff,cfb5232fc2842d143148c1147fbdd68f08d352e1e374d4b20f880add9e60ba42,Vodafone Hutchison Australia,Australia,DATA,2021-09-01 11:07:56,106.90512,-6.15621,3175,JAKARTA UTARA,2021,9,2021-09-01,31
8a8c10792607fff,cfb5232fc2842d143148c1147fbdd68f08d352e1e374d4b20f880add9e60ba42,Vodafone Hutchison Australia,Australia,DATA,2021-09-01 11:09:15,106.90512,-6.15621,3175,JAKARTA UTARA,2021,9,2021-09-01,31
8a8c107ac667fff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Pte Ltd,Singapore,DATA,2021-09-01 11:11:50,106.84195,-6.29135,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c107ac667fff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Mobile Pte Ltd,Singapore,DATA,2021-09-01 11:11:50,106.84195,-6.29135,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c10792607fff,cfb5232fc2842d143148c1147fbdd68f08d352e1e374d4b20f880add9e60ba42,Vodafone Hutchison Australia,Australia,DATA,2021-09-01 11:16:43,106.90512,-6.15621,3175,JAKARTA UTARA,2021,9,2021-09-01,31
8a8c10792607fff,cfb5232fc2842d143148c1147fbdd68f08d352e1e374d4b20f880add9e60ba42,Vodafone Hutchison Australia,Australia,DATA,2021-09-01 11:17:05,106.90512,-6.15621,3175,JAKARTA UTARA,2021,9,2021-09-01,31
8a8c107a8d77fff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Pte Ltd,Singapore,DATA,2021-09-01 11:17:43,106.84086,-6.28522,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c107a8d77fff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Mobile Pte Ltd,Singapore,DATA,2021-09-01 11:17:43,106.84086,-6.28522,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c107ac0e7fff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Mobile Pte Ltd,Singapore,DATA,2021-09-01 11:18:50,106.845892,-6.295703,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c107ac0e7fff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Pte Ltd,Singapore,DATA,2021-09-01 11:18:50,106.845892,-6.295703,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c107a8d77fff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Pte Ltd,Singapore,DATA,2021-09-01 11:20:00,106.84086,-6.28522,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c107a8d77fff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Mobile Pte Ltd,Singapore,DATA,2021-09-01 11:20:00,106.84086,-6.28522,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c107acadffff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Mobile Pte Ltd,Singapore,DATA,2021-09-01 11:21:27,106.839931,-6.300221,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c107acadffff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Pte Ltd,Singapore,DATA,2021-09-01 11:21:27,106.839931,-6.300221,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c107a8d77fff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Mobile Pte Ltd,Singapore,DATA,2021-09-01 11:24:11,106.84086,-6.28522,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c107a8d77fff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Pte Ltd,Singapore,DATA,2021-09-01 11:24:11,106.84086,-6.28522,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c10792607fff,cfb5232fc2842d143148c1147fbdd68f08d352e1e374d4b20f880add9e60ba42,Vodafone Hutchison Australia,Australia,DATA,2021-09-01 11:25:59,106.90512,-6.15621,3175,JAKARTA UTARA,2021,9,2021-09-01,31
8a8c1079245ffff,cfb5232fc2842d143148c1147fbdd68f08d352e1e374d4b20f880add9e60ba42,Vodafone Hutchison Australia,Australia,DATA,2021-09-01 11:26:16,106.91061,-6.15594,3175,JAKARTA UTARA,2021,9,2021-09-01,31
8a8c107a8d77fff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Mobile Pte Ltd,Singapore,DATA,2021-09-01 11:26:41,106.84086,-6.28522,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c107a8d77fff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Pte Ltd,Singapore,DATA,2021-09-01 11:26:41,106.84086,-6.28522,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c107ac0e7fff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Mobile Pte Ltd,Singapore,DATA,2021-09-01 11:29:51,106.845892,-6.295703,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c107ac0e7fff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Pte Ltd,Singapore,DATA,2021-09-01 11:29:51,106.845892,-6.295703,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c107ac0e7fff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Pte Ltd,Singapore,DATA,2021-09-01 11:32:31,106.845892,-6.295703,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c107ac0e7fff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Mobile Pte Ltd,Singapore,DATA,2021-09-01 11:32:31,106.845892,-6.295703,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c107ac0e7fff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Mobile Pte Ltd,Singapore,DATA,2021-09-01 11:33:29,106.845892,-6.295703,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c107ac0e7fff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Pte Ltd,Singapore,DATA,2021-09-01 11:33:29,106.845892,-6.295703,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c107ac0e7fff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Pte Ltd,Singapore,DATA,2021-09-01 11:34:00,106.845892,-6.295703,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c107ac0e7fff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Mobile Pte Ltd,Singapore,DATA,2021-09-01 11:34:00,106.845892,-6.295703,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c107ac0e7fff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Mobile Pte Ltd,Singapore,DATA,2021-09-01 11:35:52,106.845892,-6.295703,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c107ac0e7fff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Pte Ltd,Singapore,DATA,2021-09-01 11:35:52,106.845892,-6.295703,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c107acadffff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Pte Ltd,Singapore,DATA,2021-09-01 11:38:30,106.839931,-6.300221,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c107acadffff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Mobile Pte Ltd,Singapore,DATA,2021-09-01 11:38:30,106.839931,-6.300221,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c107a8d77fff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Mobile Pte Ltd,Singapore,DATA,2021-09-01 11:38:54,106.84086,-6.28522,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c107a8d77fff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Pte Ltd,Singapore,DATA,2021-09-01 11:38:54,106.84086,-6.28522,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c107a8d77fff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Mobile Pte Ltd,Singapore,DATA,2021-09-01 11:41:25,106.84086,-6.28522,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c107a8d77fff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Pte Ltd,Singapore,DATA,2021-09-01 11:41:25,106.84086,-6.28522,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c107a8d77fff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Pte Ltd,Singapore,DATA,2021-09-01 11:43:34,106.84086,-6.28522,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c107a8d77fff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Mobile Pte Ltd,Singapore,DATA,2021-09-01 11:43:34,106.84086,-6.28522,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c107ac0e7fff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Pte Ltd,Singapore,DATA,2021-09-01 11:45:51,106.845892,-6.295703,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c107ac0e7fff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Mobile Pte Ltd,Singapore,DATA,2021-09-01 11:45:51,106.845892,-6.295703,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c106b1797fff,365efcde23566c0d630cfaa1fe8a9458b1b3b57f0c3dadac2eed3e03a3b2b387,China Mobile,China,DATA,2021-09-01 11:46:46,106.797642,-6.12692,3175,JAKARTA UTARA,2021,9,2021-09-01,31
8a8c107ac667fff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Pte Ltd,Singapore,DATA,2021-09-01 11:48:44,106.84195,-6.29135,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c107ac667fff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Mobile Pte Ltd,Singapore,DATA,2021-09-01 11:48:44,106.84195,-6.29135,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c107ac0e7fff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Pte Ltd,Singapore,DATA,2021-09-01 11:48:58,106.845892,-6.295703,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c107ac0e7fff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Mobile Pte Ltd,Singapore,DATA,2021-09-01 11:48:58,106.845892,-6.295703,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c107a8d77fff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Pte Ltd,Singapore,DATA,2021-09-01 11:51:40,106.84086,-6.28522,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c107a8d77fff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Mobile Pte Ltd,Singapore,DATA,2021-09-01 11:51:40,106.84086,-6.28522,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
8a8c107acadffff,1234de4a93f4bd4a2e37d9959a0dea03040dfa33e96b902e7f69aa8cf41b5c03,StarHub Mobile Pte Ltd,Singapore,DATA,2021-09-01 11:52:31,106.839931,-6.300221,3171,JAKARTA SELATAN,2021,9,2021-09-01,31
